Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Attendance (%),Target,Target_Label,Cluster
0,16,3,6,0,8,123.33232600328488,21,4,1,0,4,135.74320342868327,0,0,0,0,0,0,30,0,2,4,4,4,10.537096320778009,1,1,6,6,5,13.810758093469396,0,11.942945881130928,-1.0,-0.0566045207593787,58.657064964798295,1,Enrolled,1
1,15,5,16,0,10,135.82119292169122,7,3,6,1,1,190.0,0,0,0,1,1,0,47,0,2,5,6,4,10.40202110071942,1,0,5,6,3,10.448297558263755,1,12.842428193706931,1.4759501897358005,1.0785638480199318,58.18520012826508,0,Dropout,1
0,6,8,7,0,4,136.8795116247775,5,2,1,1,6,106.00248861926543,0,0,1,1,0,0,34,0,1,6,7,4,15.606063610875085,1,1,4,5,4,19.54044017141197,0,6.0,3.4711206949968565,2.072266004792412,57.60430935304497,1,Enrolled,2
1,6,5,14,1,4,154.74357943676958,13,4,1,4,0,113.87255115419435,0,0,1,1,0,1,23,0,2,3,3,3,12.57843551623592,1,2,5,5,4,14.420154989532453,1,10.196402595519166,1.5384359160198176,0.1873356392018561,72.669511565051,1,Enrolled,0
0,6,6,3,0,4,130.9868647790661,9,3,6,9,8,175.11243195236503,0,0,1,0,1,1,26,0,0,5,5,4,8.150630307737934,1,1,3,4,2,8.321135528794978,0,16.465221600296914,1.5418532980297484,-2.062001300601101,70.35034434014935,0,Dropout,2
0,12,2,1,0,8,107.4494410484311,9,2,5,2,0,101.08841270414094,0,0,0,1,1,1,23,1,1,4,5,1,13.34310353855284,0,1,5,6,5,17.63061592670581,0,8.129929911054989,1.068766475903091,2.094406264937561,58.49569122942323,2,Graduate,0
0,2,4,17,0,7,122.28599118365948,15,1,1,0,2,152.37951102121548,0,0,1,1,1,0,49,0,1,5,6,4,10.493410192343184,1,1,4,4,2,9.256756286075056,0,10.450608607900076,2.672183234005999,1.7534360173661243,91.78874469298964,1,Enrolled,2
0,4,5,4,0,11,127.32686971564468,4,5,6,9,5,124.8429687787668,0,0,0,1,1,0,39,0,2,4,5,4,7.944844183020489,1,1,3,4,3,4.907618218827759,0,13.05914444490425,1.437825093827413,1.3781544957564684,65.29713506231349,0,Dropout,2
0,6,7,7,0,1,117.37864896601064,1,1,1,1,3,99.59648595393368,1,0,0,0,0,1,37,0,2,3,3,3,9.516276454788454,0,1,3,3,2,13.21465363182347,1,11.458765223155224,0.1808076952516955,-0.5658140591068606,37.00322186616471,0,Dropout,0
2,10,1,7,0,10,139.16721504139895,20,1,5,3,1,153.17123389268258,1,0,0,0,0,0,35,0,0,5,5,5,20.0,1,0,3,3,2,20.0,0,6.847500475163325,1.70358983199772,2.5277801558556385,73.7525173840213,2,Graduate,2
0,5,2,4,0,6,138.1154401451299,14,1,2,6,4,153.9064347802377,0,0,0,0,0,1,35,0,2,5,5,5,17.243345585114135,0,0,4,4,4,20.0,1,9.797777663053765,3.3629504286354948,2.867973575076162,73.40787326732632,2,Graduate,2
0,6,1,7,0,4,136.97682661533636,19,4,3,0,9,140.03464637107504,0,0,0,0,0,1,45,0,1,5,5,4,5.949118429800066,0,1,5,5,4,7.852529509181135,0,6.280305095376928,-0.2128828561925653,1.3068103938819982,98.26461690583936,0,Dropout,1
0,14,1,8,0,2,115.25462139210428,1,1,3,4,0,190.0,0,0,0,0,0,1,34,0,0,5,5,5,12.340719536831209,1,1,6,6,4,16.149410214273516,1,6.793479061477521,0.370812516096386,0.0867890188781573,83.08268598914978,2,Graduate,1
0,15,8,9,0,3,137.85541122663696,10,6,2,1,0,120.71256688690846,0,0,0,0,1,0,18,0,0,5,5,5,12.595809862629292,0,2,5,6,2,11.017006941689775,0,13.32657069461385,1.374681009006386,0.1245152525843004,42.37989922939349,0,Dropout,1
0,7,3,15,0,4,163.34261330111357,4,1,4,7,5,161.664340595583,1,0,0,1,0,0,17,0,1,3,4,3,12.068869620996889,0,0,4,5,4,11.297282961366449,1,12.568588508234235,1.079400834053799,0.0882922259952148,88.24939918539442,2,Graduate,0
0,12,1,4,1,10,141.480163366798,18,4,1,1,8,148.18353784067625,1,0,0,1,0,0,21,0,1,6,6,6,10.676386730353917,1,0,4,5,4,9.878461255202936,1,15.357745151722153,2.00397317568312,0.0061702603170439,58.52271181061349,0,Dropout,2
0,8,6,12,0,7,158.59121381637053,12,5,2,3,9,164.28804412755753,0,0,0,1,0,0,36,0,1,3,4,2,15.61473561640841,1,2,3,4,0,14.850524376086796,0,12.77130553509613,0.3204325566802322,0.1628603008193744,53.31180991542232,1,Enrolled,0
1,3,5,6,0,1,137.3962011313828,7,6,1,5,6,127.39782927174564,0,0,0,0,1,0,27,0,1,5,5,4,16.29943483624746,0,2,5,6,4,12.081818404232443,0,9.574020599497992,0.8643313123740025,1.3817416421714122,77.5361407741227,1,Enrolled,1
0,15,7,4,0,1,120.98033511874296,6,2,2,8,9,105.38326517410565,1,0,0,1,1,1,18,0,2,4,5,4,16.671502453728902,0,0,4,4,1,16.780095759264256,0,6.957495291570959,1.5629313769556463,2.413629749508328,91.5355853870027,2,Graduate,2
0,10,1,4,0,3,153.9274653246941,9,2,6,9,3,122.94971366449872,1,0,1,1,0,1,19,0,1,4,4,4,14.155378035403032,0,2,4,4,4,15.833066645084408,1,14.191733444674169,1.604067486369504,3.4120058461122804,68.41999613478657,1,Enrolled,0
0,12,7,1,0,2,104.04006309235204,2,5,6,3,7,138.40553590929756,0,0,0,0,1,0,39,0,2,5,6,5,15.130297185219469,1,0,6,7,6,13.12900200451093,1,11.877654046530791,4.0,-0.8436003709304596,58.94676495913964,0,Dropout,1
0,3,1,6,0,3,122.71737984721062,15,4,3,3,0,157.02238847402032,0,0,0,1,1,0,28,0,1,6,7,6,11.794296322660724,1,1,5,5,5,9.210124579045129,1,12.399404535494682,2.4399466052623926,-0.5492465052344639,51.59645933704348,0,Dropout,1
1,14,8,9,1,3,131.89167913402133,13,1,1,6,4,140.43216909415537,0,0,0,0,1,0,36,0,1,5,6,5,7.482462822676188,0,0,3,3,1,6.842592927532002,0,11.719851588537288,-0.3486778166039943,2.319554468764498,88.10922869829301,0,Dropout,2
0,17,3,17,0,11,149.3608885574772,11,2,6,0,1,145.3769255329007,1,0,0,1,1,0,21,0,1,3,3,2,7.390371893753878,1,2,3,3,0,9.05173407519029,1,13.55893464475485,0.2815498876393334,-0.8433134409188721,53.52421100053422,0,Dropout,0
0,3,1,11,0,1,163.0405333325753,19,5,6,4,2,183.1390546527524,0,0,1,1,1,1,46,0,2,6,6,6,10.01907511452563,0,0,3,3,2,7.029849052219595,0,6.0,-0.133914764993466,-1.2852569217127126,88.5929735906245,1,Enrolled,2
0,7,5,9,1,6,153.6223759464032,6,5,5,4,9,139.3944487948479,1,0,0,1,1,0,25,0,1,6,6,3,12.297995084878938,0,1,5,6,5,17.836189551320825,1,6.358345130654931,3.436767475339859,-0.8968524242136202,85.18930634918934,2,Graduate,1
1,17,5,11,0,8,151.41480345549482,9,1,3,0,3,126.6906595832402,0,0,0,1,1,0,38,0,2,3,3,3,8.508978341041583,0,1,4,4,4,4.961113486652348,1,7.384596518745215,0.216978886005867,0.4829056450106116,90.82935467747193,1,Enrolled,0
0,15,1,4,1,5,154.02121290055103,12,5,3,5,0,151.00811663926825,1,0,1,1,0,0,40,0,0,6,7,6,9.045451442135665,1,0,4,4,3,7.318682810326121,0,11.092300228318043,2.2048348052816213,3.5,58.25526540752945,0,Dropout,2
0,10,5,13,1,1,157.0877434435289,11,4,3,8,4,97.10460877429566,0,0,0,1,0,1,33,0,0,5,5,3,11.675625575571694,1,1,6,6,5,14.210826315744162,1,8.628146030200915,2.0845381902444844,0.5698849913638055,71.7634310561669,1,Enrolled,1
0,7,6,3,0,11,109.9721841905102,3,4,1,6,9,97.05107026927465,0,0,0,1,1,1,26,0,1,5,5,4,16.024400372174906,0,1,6,7,5,18.143230003684803,0,13.384699583120234,-0.2588588655778083,1.293656337282069,81.94199351274048,2,Graduate,1
0,3,8,1,0,10,183.50571058778272,18,6,4,1,5,136.64869134220996,0,0,0,0,0,0,46,0,1,4,5,3,14.170148887367336,1,0,4,4,4,16.070117675617155,0,9.950053910466226,0.9973503844468314,-1.3566531007999167,41.44635687131073,0,Dropout,0
0,15,6,17,1,11,159.41383079753157,13,2,2,3,0,116.67748519509226,0,0,0,0,0,0,39,0,1,3,3,0,9.977658779343646,1,1,4,4,4,7.964069880744844,1,16.95617448243732,1.1826985064554756,2.733686956216283,39.58517810421602,0,Dropout,0
2,5,5,17,0,7,131.01838548524535,13,3,2,7,3,124.79403916905775,0,0,0,1,1,1,48,0,1,6,6,6,13.162342452707902,0,0,5,6,5,11.623191417910954,1,15.141074255929766,-0.3971773870108235,2.3687357075926627,45.706652772667326,0,Dropout,1
0,2,3,7,0,11,143.16875220849008,15,5,6,0,1,163.3693360977662,0,0,0,1,0,1,33,0,0,6,7,4,8.349747490204589,1,1,6,7,5,5.9086985578011655,1,10.41746371760217,3.641998682334462,-0.0438616821031535,82.49458230053844,0,Dropout,1
1,9,7,14,1,10,106.10401158077823,19,4,5,5,0,153.15612369077084,0,0,1,1,1,0,33,0,2,6,6,6,9.977672534448503,1,2,3,4,3,8.877189985361886,1,6.0,1.704436008245844,-0.4369375903839314,97.97727397403898,1,Enrolled,2
0,13,2,5,0,9,129.2835811599764,15,1,4,2,4,138.07562378447463,0,0,0,0,1,1,30,0,1,5,6,3,7.199882738944513,1,0,3,3,0,7.856748526315066,0,12.067093528834793,3.4117607280049973,2.5243373310092503,81.50150894036396,0,Dropout,2
0,7,6,14,0,7,127.47329026778878,15,1,3,2,0,142.0741517157959,0,0,0,1,1,1,25,0,0,3,4,3,14.500934042318484,1,2,3,4,2,12.04775186633624,0,6.660126062536444,4.0,0.3935038321996816,97.37322805296692,2,Graduate,0
2,4,2,11,0,9,125.66308289552096,5,3,2,0,7,129.38713138721866,0,0,0,0,0,1,18,0,2,5,6,5,12.010174572107555,1,2,3,3,3,7.339704954005902,1,7.076497554590596,1.6915307092584495,-0.3948357240135629,72.48315058333668,1,Enrolled,2
0,8,4,3,0,10,152.91733141533945,5,3,1,7,1,161.23352260147624,0,0,1,1,0,1,41,1,1,6,7,5,12.447971442255348,0,2,4,5,4,15.071020453124422,1,8.817992490704944,1.948308751562886,0.1402077525847074,87.42491557913456,1,Enrolled,2
0,6,8,6,1,9,137.29391705714744,2,3,3,4,4,159.81354465650827,0,0,1,1,0,1,25,0,0,5,5,5,15.820779935703976,0,1,4,4,1,15.070364451100492,1,8.7611537117355,0.5546497772860776,1.229544432778947,56.19604104365544,1,Enrolled,2
1,4,7,7,0,2,108.7234885219084,18,1,3,0,2,164.77332122762363,0,0,0,1,0,0,38,0,1,6,6,6,9.509620679400175,1,0,5,6,5,11.079838047508202,1,11.657886552770554,3.10030402327087,2.117334483328052,89.3618506693874,1,Enrolled,1
2,5,2,9,1,8,109.13881711288684,6,5,6,4,5,163.62317490131898,0,0,0,0,1,1,20,0,1,6,6,6,14.633622319421004,0,0,3,4,3,13.56076360904865,0,10.982158571509103,1.4426139696360376,1.3816720738650323,83.57087469589815,2,Graduate,2
1,9,8,2,0,7,91.7737502847414,18,4,4,4,5,141.35120349549587,0,0,0,1,1,0,42,0,0,5,6,4,19.947223479538387,1,2,4,5,1,20.0,0,6.972356482354971,0.9919535485591372,1.288716719864726,71.14815480865022,2,Graduate,2
1,8,6,12,0,7,154.3536899556425,7,1,6,8,7,122.54473809394376,0,0,0,1,0,1,45,0,1,6,7,4,9.562601434299712,0,2,4,4,3,15.078074081458752,1,9.112867160018288,0.5787905009580864,0.3671861382568517,66.30665664375121,1,Enrolled,2
0,2,6,7,0,2,130.05847356539522,20,4,4,9,4,135.81738945415051,0,0,0,1,1,0,39,0,1,5,6,4,7.529433845462426,1,1,4,4,3,4.371217678626548,1,6.0,1.5879141986038714,1.062069590520779,69.80393577233795,0,Dropout,2
0,7,8,10,0,1,151.60294107575697,20,3,6,2,4,142.91561350028152,1,0,0,1,1,1,27,0,0,4,5,2,8.59755805398138,0,0,3,4,3,6.3527504768990415,0,11.205573515907073,2.2458244149440003,0.0954596010179398,58.18366792551669,0,Dropout,0
1,10,1,15,0,4,190.0,3,6,2,8,4,123.14933631825168,0,0,0,1,0,1,22,0,1,5,5,4,14.36004851161411,0,0,4,4,2,11.808202420067335,1,6.0,1.7443748963908592,0.314359411325681,67.49915716247159,1,Enrolled,2
2,3,5,6,0,7,115.2252677701214,17,2,2,7,8,180.74672886877687,0,0,1,1,1,0,34,0,2,4,5,4,19.11202270231032,0,1,6,7,6,20.0,0,9.295786548958372,2.05497833792956,3.358942204111745,48.921146851497525,2,Graduate,1
0,17,2,13,0,6,142.19342986895154,20,5,3,9,1,180.87152916541052,1,0,0,1,0,1,37,0,1,4,4,4,18.96865161514163,1,0,3,4,3,18.62346183175232,0,8.061972675482023,1.241203979449785,0.8759020788978009,66.37392127425338,2,Graduate,2
0,2,3,12,1,10,166.75033371136516,19,6,5,1,2,136.99830349333345,0,0,1,0,1,0,33,0,0,5,5,4,15.95717072917598,0,2,3,4,3,17.87586463070038,0,11.636431853918396,2.1057884909224858,0.1383957228043115,57.5354879794574,1,Enrolled,2
0,3,4,16,0,2,124.24216756173216,8,3,3,8,3,165.7719999419693,0,0,0,1,0,1,41,0,1,3,4,3,16.077537839878012,1,2,6,6,6,9.167974244969276,1,7.573133716516317,2.068944495762332,-0.4132554254973579,74.32230175313146,2,Graduate,0
0,5,1,11,0,7,127.53715359040064,21,3,1,4,6,154.0005378834924,0,0,0,1,1,0,28,0,1,3,3,3,14.625949155205026,1,0,5,6,2,15.262096173202826,0,7.450055254742149,2.957801006637476,-3.16135169640215,70.29043261254189,1,Enrolled,0
0,13,8,11,1,10,146.66710339161156,19,4,5,7,9,127.58447835828343,1,0,0,0,1,0,39,0,1,5,5,5,15.537849050447935,0,2,5,5,4,14.33582367750218,1,11.1892792653529,2.4675141588770044,3.5,64.30153360655916,1,Enrolled,1
0,13,8,1,1,11,190.0,19,1,2,7,0,150.30026206441318,1,0,0,0,0,1,38,1,2,5,5,4,14.063152821853244,0,0,3,4,2,17.234677289085585,1,11.348783426644795,1.685547799789793,3.5,61.80078206982763,1,Enrolled,2
0,6,2,1,1,9,149.00011480515667,6,2,5,3,2,120.6435973734308,1,0,0,1,0,0,37,0,1,6,7,6,10.200825552742357,0,0,3,4,0,11.54772769730262,1,6.860868822172132,1.9977056525755188,1.929863179584456,74.64903473533232,1,Enrolled,2
0,14,5,7,0,2,116.45845262821146,20,5,5,0,9,117.99992764979,1,0,0,0,0,1,43,0,0,6,6,4,18.997033031677,0,1,3,4,3,17.647754690393498,0,11.766290106572017,0.1184027430168752,-1.0634411854988262,90.73770692620197,2,Graduate,2
0,5,8,7,0,10,119.11867223313318,8,2,2,8,6,151.92258563962213,1,0,0,1,0,0,47,0,0,5,6,4,17.674011051393546,0,1,6,7,6,20.0,1,17.37016773136701,3.033444628424585,3.5,59.86861632484383,2,Graduate,1
0,1,3,4,0,11,124.2550584707629,3,3,1,5,7,152.22020186008373,1,0,0,0,1,0,22,0,0,3,3,2,10.280535580122962,0,0,4,4,3,14.15960672490572,0,8.58542430728481,1.2005380651245408,-1.7270769145576896,71.54672904611647,1,Enrolled,0
0,9,6,14,0,5,94.96919293193042,5,2,1,1,1,190.0,0,0,1,1,1,0,43,0,0,6,6,3,15.26967764344036,0,2,6,6,5,18.73389976679556,1,6.314586199835258,1.350348179078012,1.5078549219292308,72.32056036042957,2,Graduate,1
0,3,2,5,0,11,131.4946209546134,1,5,6,3,2,136.11325237490928,0,0,0,1,0,1,28,0,1,6,6,6,18.11434779536168,0,1,4,5,3,19.7205801292312,0,10.166334985617446,0.9259123274136316,-2.283578962284146,55.22580248556879,2,Graduate,2
0,6,5,12,0,2,135.16425905306184,1,3,4,9,6,126.7759003212902,1,0,0,1,1,0,23,0,2,3,3,2,14.465380451025062,1,2,4,4,4,13.472172144431028,1,6.0,0.43597400483139,-3.1100202226342057,85.96014665488138,2,Graduate,0
0,4,2,4,0,1,136.0132329421237,1,5,6,4,6,163.06885545887062,1,0,0,1,0,0,26,0,0,5,6,3,12.28124971642415,0,0,5,6,4,12.561440207680713,1,9.223789294513615,0.5189451967414607,1.217745446999136,87.58856878448591,2,Graduate,1
0,2,1,3,1,11,103.1027167357591,6,2,4,5,2,139.3735900021914,0,0,1,1,0,0,33,0,1,3,4,2,18.00405754167323,1,2,6,6,6,16.66226940110286,0,8.484864475949792,0.206887925939746,1.446250401879582,83.95001802587592,2,Graduate,0
0,16,4,5,0,7,142.5966725417749,2,6,1,4,9,123.80949164970168,0,1,0,1,1,0,42,0,2,4,4,2,13.893690350318256,1,0,6,7,6,14.146952585259648,1,12.076816179774443,1.2126765117112202,1.0141874831708326,53.00282181996238,0,Dropout,1
2,6,7,6,0,2,113.35305297732974,12,3,1,8,4,125.3546673689374,1,0,0,0,1,1,37,0,2,6,6,6,10.802428613428164,1,2,3,4,3,9.015854342794682,1,6.0,2.50002723008544,3.487601958565601,55.66659639537018,0,Dropout,2
1,14,5,14,1,6,129.74340636159212,17,3,4,9,6,135.51170629448572,0,0,0,0,0,1,44,0,0,6,6,5,8.974409059416226,0,0,6,6,6,8.25020948824559,0,6.0,1.4727855805740329,0.7135863280377795,96.93502671999184,1,Enrolled,1
1,10,8,6,1,7,118.6629046850285,10,6,6,1,2,166.36127686697316,0,0,0,0,0,0,18,0,1,6,7,6,2.7411613270061146,0,1,4,5,4,7.8000332304360285,1,11.145295708668874,2.2961165688411884,2.262110412554456,42.27094036041392,0,Dropout,2
0,4,4,12,0,1,160.40242991855771,5,5,4,2,7,150.79064965146168,0,0,1,1,0,1,17,1,1,3,3,0,19.90593633025289,0,1,4,4,4,20.0,1,11.62730865586926,2.077441296128588,-0.6088217462042851,75.6006046179721,2,Graduate,0
0,7,4,12,0,11,119.92563468386209,5,1,6,9,3,119.16519055144714,0,0,0,0,1,0,42,0,1,3,3,1,10.07101952779412,1,2,6,7,3,8.696337692263889,1,6.0,0.9618348334821072,3.131017913915704,45.27141921819268,0,Dropout,0
0,17,6,8,0,9,164.60332505351846,2,3,1,2,6,185.86795561240467,0,0,0,0,1,1,45,0,1,5,6,3,16.373806971778837,1,2,5,6,2,13.323177664776429,1,14.562459054736468,2.985810191300206,3.2846668831173025,76.79590921287027,1,Enrolled,1
1,5,7,2,0,6,137.99879856367318,12,5,2,2,1,117.315503610306,1,0,0,1,1,1,37,0,0,6,6,5,9.778633502575286,0,1,5,6,4,9.229116724690458,1,12.626976334144196,2.699093043581695,0.3417977728344831,81.2451308656619,1,Enrolled,1
0,14,3,5,0,2,144.2368442794932,5,5,1,5,4,121.56679872450538,0,0,0,1,1,1,27,0,2,4,5,4,13.584358650385278,0,1,3,3,0,15.147756087360948,1,7.985328919831481,2.485477192508545,1.475379113200118,47.14954048818149,0,Dropout,2
1,16,7,3,1,1,136.83211307400595,15,5,6,7,5,169.17566726584448,1,0,1,1,0,0,27,0,2,5,6,5,14.574049664271389,1,0,3,3,0,14.615812971164544,1,10.28669719556133,1.999015023608314,-0.4578335652281899,61.50227653988941,1,Enrolled,2
0,8,5,16,0,1,116.25014379843252,20,1,2,4,0,177.4390201886761,1,0,0,0,0,1,40,0,0,3,3,1,8.663051916342061,0,1,4,5,4,8.228145266180228,1,6.0,1.0922804292276418,0.4031303840218318,42.58515785346923,0,Dropout,0
0,16,3,5,1,2,143.93242547295552,18,6,2,5,8,148.8389195414284,1,0,0,0,0,0,38,0,2,4,4,4,16.34962890547678,1,0,6,6,6,17.113544020183237,0,12.112644105741715,1.089594191915062,2.1271549347034657,33.51803966817311,0,Dropout,1
0,6,8,9,0,9,125.5414956880254,21,6,2,0,8,107.7346940559252,1,0,0,1,0,1,21,0,2,5,5,5,12.30616721121603,1,1,4,4,1,12.9918910761189,1,7.461198934398341,1.4641454310781108,1.6727094894846393,90.35404538890084,2,Graduate,2
1,11,6,6,0,2,141.9874119599916,6,4,4,9,3,142.4224529631958,0,0,0,0,0,0,49,0,0,3,3,2,14.934256500632078,0,0,4,4,3,16.39746522557372,1,8.932147841461832,3.153508134109914,-2.3124295884411508,58.15312532963661,1,Enrolled,0
0,2,7,16,1,1,148.28626655051093,14,6,3,2,4,105.8234101249925,0,0,1,1,0,1,36,0,0,4,5,4,18.09081382460464,0,0,6,6,6,19.620629438068853,0,9.670342745806774,2.841268628663341,-1.2470774372729652,95.98512223401367,2,Graduate,1
0,1,4,7,0,4,176.9562750935875,11,3,1,3,8,190.0,1,0,0,1,1,1,35,0,2,5,5,4,15.588680383604288,1,0,4,5,3,15.06725474030718,0,13.624734966204532,-0.2311534091198632,-0.2583714396945418,58.24243423900096,1,Enrolled,2
2,9,7,4,0,9,145.35930342405544,8,2,5,6,9,147.17919860351736,0,0,0,1,1,1,33,0,0,4,5,4,12.668105538335505,0,2,4,4,4,12.021619915327792,0,11.401992468077632,1.811589860726037,1.19563812209635,53.87160255827081,0,Dropout,2
0,5,1,16,0,8,156.0457565935492,9,5,5,4,1,160.03735469073837,0,0,1,0,0,0,25,0,1,3,3,2,19.80417036490765,0,0,5,6,5,19.50622193576524,0,8.921369117791684,-1.0,-0.851576961576735,43.42227994270066,2,Graduate,0
0,2,8,17,0,7,149.53163551641072,6,2,1,0,4,130.74311069043912,0,0,0,1,0,1,42,1,1,5,6,3,12.84372044604982,0,1,3,3,3,13.944396638846282,1,8.23219442243346,0.97039198673338,-1.7449816653288013,59.98474443083494,1,Enrolled,2
0,14,1,17,0,8,130.05030825238475,3,5,2,2,3,185.14167936518248,0,0,0,1,1,0,18,0,2,3,3,3,13.32596535087314,0,1,5,5,5,15.828853908835995,0,10.676330876242758,0.6874255358808322,-3.9328578605940097,55.33752049259167,1,Enrolled,0
0,13,2,13,0,2,149.9403135804468,8,5,4,1,1,127.43803523265647,1,0,0,1,1,1,25,0,0,6,7,6,12.427310929294194,1,1,3,3,3,11.285127297527731,0,9.743460893400012,2.16727934716802,3.5,91.13866334849683,1,Enrolled,2
0,12,2,2,0,5,132.26586949549,16,6,6,5,1,118.52943257983704,0,0,1,1,1,0,25,0,1,6,6,6,8.71038967165473,1,0,3,3,0,8.001069789610552,0,9.27448652512836,0.1943070619081204,1.163565845869877,78.35834457991825,0,Dropout,2
1,9,5,2,0,7,125.9158540213224,19,3,4,4,8,147.6221226846093,1,0,0,0,1,0,33,0,0,4,5,1,8.324749131652974,1,2,3,3,3,5.991112322330519,0,10.018002302154212,-0.334011327026235,-1.796699422658856,98.05254546069447,1,Enrolled,0
0,6,7,4,1,1,111.02336631639902,1,1,2,2,9,162.00160964521407,0,0,0,0,0,0,17,0,2,6,6,6,11.060291407665972,1,0,5,6,5,7.02215511265797,1,9.18868440627578,0.9013707613427826,2.6594517472326897,76.41726133639895,1,Enrolled,1
1,4,1,16,0,6,149.35990832310816,13,1,1,1,7,190.0,0,0,0,1,0,0,41,1,2,3,4,3,9.451933962521936,1,2,6,6,6,6.057350287158584,1,6.0,1.490605353324429,3.4884290452382984,43.68315153874893,0,Dropout,0
0,10,4,4,1,7,122.50051090991832,12,2,5,0,9,180.35744645474531,0,0,0,1,0,0,41,0,0,4,4,3,12.028154310197928,0,2,4,5,3,9.218856817671313,0,9.8273542146448,-0.5866590410567953,1.184044188629478,81.94250061945507,1,Enrolled,0
0,5,1,12,0,8,148.82588195182038,20,4,4,1,9,169.87712224084956,1,0,0,1,0,0,19,0,0,5,5,5,15.891566412032528,1,1,6,7,3,13.927145272512806,1,9.934747106576824,2.8653709575318023,1.921461159901364,75.81931105949309,2,Graduate,1
2,4,5,14,0,5,135.10311944217742,8,1,2,4,7,122.86999424278564,0,0,0,1,0,0,46,0,0,3,3,0,11.568259947868189,0,1,6,7,6,12.417965557152735,1,10.399244341267169,1.258412284559884,3.155785820191701,79.16370196089898,1,Enrolled,0
0,4,2,1,1,8,128.74787770936226,14,1,4,4,7,122.34149055585006,1,0,0,1,1,1,28,0,1,5,5,3,13.76986734935307,0,1,3,4,3,10.791520473957917,0,6.989857673734482,1.5303457937096288,1.890053825075517,61.69338262453474,1,Enrolled,2
1,13,8,17,0,10,116.0013514298642,6,6,2,8,4,118.0538405495061,1,0,0,1,0,1,35,1,2,5,6,4,11.22932782599251,0,0,3,4,3,10.97353600110036,1,7.6003009254481935,2.8231454555290947,1.938632126038045,83.64126482973685,1,Enrolled,2
0,16,6,12,0,11,163.6173371578402,3,4,4,5,3,136.23365253521135,0,0,0,1,1,0,33,0,2,5,6,4,20.0,1,1,5,6,4,20.0,1,14.917632797835193,0.6205813858669984,-1.9616980883116344,53.9517147193634,2,Graduate,1
0,11,8,10,0,1,126.36190544515132,3,1,5,2,9,95.0,1,0,1,0,0,0,26,0,1,5,5,5,18.278822260534117,1,1,5,6,5,15.904180340190342,0,7.778195061472452,3.2775506581440013,-4.112523113659217,40.54928749326135,1,Enrolled,1
0,1,2,15,0,4,169.90481708448772,14,3,4,9,2,174.13644736247494,0,0,1,1,0,0,28,0,1,3,3,2,12.133374982287538,0,0,4,5,4,10.603675692835743,1,11.52764338968992,1.5066548935090611,2.3506344147316645,39.17969025860748,0,Dropout,0
0,4,6,17,1,11,116.99934266687222,21,3,1,2,1,114.38533267136287,0,0,0,0,0,0,32,0,1,6,7,5,13.952697409138269,1,0,6,6,6,10.352550994368787,0,7.609400466991914,2.450370626599745,0.3962705770469502,58.7388817990966,0,Dropout,1
2,9,3,11,1,6,168.168835361481,3,2,3,2,9,111.29753664816258,0,0,0,1,0,1,40,0,2,3,3,3,8.308655352162893,0,2,6,6,6,5.627357698972286,1,6.0,2.032756132339879,-0.0186934866414205,58.85284959494025,0,Dropout,0
0,9,6,7,1,4,136.84670670874158,12,6,2,7,4,129.85420556698165,0,0,0,1,0,1,35,0,0,6,7,6,12.249576603379346,0,2,4,4,1,15.374418403050017,1,9.6883008627968,2.324399554786144,2.551760641031403,65.60976801526827,1,Enrolled,2
0,11,2,11,0,5,153.9360570676366,12,2,3,8,7,106.44042421345958,0,0,0,1,1,0,24,0,0,5,6,2,10.898665133206825,1,0,3,3,3,11.861145045480889,0,11.838385543764073,1.5912255615192312,-0.918696671860104,68.81420977251634,1,Enrolled,2
0,5,7,1,0,11,106.38795876954568,17,2,5,2,4,156.10726482756152,0,0,1,0,1,0,47,0,2,6,6,6,15.600116153394108,0,0,5,5,5,20.0,1,8.998814908311385,0.9382514891937932,0.7342753185745547,95.76988910096634,2,Graduate,1
0,6,4,15,1,11,106.282136810585,11,6,5,0,6,115.84944257267952,1,0,0,1,1,0,37,0,2,5,5,4,9.743909500990172,0,2,4,5,2,7.6014052889832975,0,6.0,3.8265156003874594,0.9026975419659132,92.06352561367598,1,Enrolled,2
0,6,7,13,0,2,140.67607134615787,9,3,3,7,4,152.53673185508148,0,0,0,0,0,1,33,0,0,4,5,4,18.80209192509436,1,1,6,7,4,20.0,1,6.0,1.4758374522107176,2.0416440228159245,76.72069570986945,2,Graduate,1
